datetime,symbol,open,high,low,close,volume
2024-09-24 01:54:00,BINANCE:BTCUSD,63395.93,63395.93,63389.01,63389.01,0.00368
2024-09-24 01:55:00,BINANCE:BTCUSD,63385.54,63390.09,63366.81,63366.81,0.03317
2024-09-24 01:56:00,BINANCE:BTCUSD,63362.46,63362.46,63346.28,63346.28,0.01138
2024-09-24 01:57:00,BINANCE:BTCUSD,63348.58,63348.58,63337.94,63337.94,0.17142
2024-09-24 01:58:00,BINANCE:BTCUSD,63343.09,63364.67,63343.09,63364.67,0.37668
2024-09-24 01:59:00,BINANCE:BTCUSD,63382.87,63382.87,63382.87,63382.87,0.0002
2024-09-24 02:00:00,BINANCE:BTCUSD,63400.11,63400.12,63399.93,63399.93,0.00204
2024-09-24 02:01:00,BINANCE:BTCUSD,63425.86,63428.21,63425.85,63428.21,0.01527
2024-09-24 02:02:00,BINANCE:BTCUSD,63419.91,63419.91,63412.03,63418.57,0.01289
2024-09-24 02:03:00,BINANCE:BTCUSD,63419.14,63419.14,63387.21,63387.21,0.03584
2024-09-24 02:04:00,BINANCE:BTCUSD,63370.41,63370.41,63338.97,63338.97,0.28797
2024-09-24 02:05:00,BINANCE:BTCUSD,63339.25,63358.96,63339.1,63358.96,0.02622
2024-09-24 02:06:00,BINANCE:BTCUSD,63366.78,63413.79,63366.78,63413.79,0.04345
2024-09-24 02:07:00,BINANCE:BTCUSD,63411.85,63419.81,63411.85,63419.81,0.00568
2024-09-24 02:08:00,BINANCE:BTCUSD,63417.82,63452.63,63417.81,63452.63,0.01388
2024-09-24 02:09:00,BINANCE:BTCUSD,63441.8,63442.04,63429.93,63429.93,0.00671
2024-09-24 02:10:00,BINANCE:BTCUSD,63412.96,63426.62,63412.96,63423.72,0.10439
2024-09-24 02:11:00,BINANCE:BTCUSD,63412.78,63412.78,63412.78,63412.78,0.00081
2024-09-24 02:12:00,BINANCE:BTCUSD,63415.54,63415.54,63401.46,63401.46,0.00065
2024-09-24 02:13:00,BINANCE:BTCUSD,63403.73,63403.74,63403.73,63403.74,0.00891
2024-09-24 02:14:00,BINANCE:BTCUSD,63403.74,63427.2,63403.74,63427.2,0.19546
2024-09-24 02:16:00,BINANCE:BTCUSD,63415.8,63438.6,63412.21,63438.6,0.0566
2024-09-24 02:17:00,BINANCE:BTCUSD,63455.02,63455.02,63443.6,63443.6,0.04873
2024-09-24 02:18:00,BINANCE:BTCUSD,63426.93,63437.0,63426.93,63437.0,0.00995
2024-09-24 02:19:00,BINANCE:BTCUSD,63440.12,63466.94,63440.12,63466.94,0.00841
2024-09-24 02:20:00,BINANCE:BTCUSD,63482.78,63494.71,63473.64,63481.55,0.0451
2024-09-24 02:21:00,BINANCE:BTCUSD,63460.82,63465.33,63460.49,63465.33,0.00946
2024-09-24 02:22:00,BINANCE:BTCUSD,63476.33,63484.92,63461.48,63461.57,0.04472
2024-09-24 02:23:00,BINANCE:BTCUSD,63455.61,63461.25,63454.27,63454.27,0.01447
2024-09-24 02:24:00,BINANCE:BTCUSD,63449.57,63473.41,63449.57,63473.41,0.01151
2024-09-24 02:25:00,BINANCE:BTCUSD,63471.27,63471.27,63465.52,63465.52,0.01822
2024-09-24 02:26:00,BINANCE:BTCUSD,63468.31,63468.31,63450.33,63461.98,0.01717
2024-09-24 02:27:00,BINANCE:BTCUSD,63446.34,63455.03,63436.24,63436.24,0.04431
2024-09-24 02:28:00,BINANCE:BTCUSD,63404.99,63404.99,63377.86,63377.86,0.19468
2024-09-24 02:29:00,BINANCE:BTCUSD,63385.33,63398.81,63364.31,63364.31,0.03202
2024-09-24 02:30:00,BINANCE:BTCUSD,63373.6,63376.15,63373.6,63376.13,0.01117
2024-09-24 02:31:00,BINANCE:BTCUSD,63375.56,63382.03,63375.56,63382.03,0.01405
2024-09-24 02:32:00,BINANCE:BTCUSD,63373.03,63380.92,63373.03,63380.92,0.00254
2024-09-24 02:33:00,BINANCE:BTCUSD,63380.33,63381.83,63379.75,63381.83,0.01276
2024-09-24 02:34:00,BINANCE:BTCUSD,63376.17,63383.64,63376.14,63383.64,0.21837
2024-09-24 02:35:00,BINANCE:BTCUSD,63397.64,63419.87,63396.78,63413.73,0.12934
2024-09-24 02:36:00,BINANCE:BTCUSD,63399.4,63399.4,63374.64,63381.59,0.06383
2024-09-24 02:37:00,BINANCE:BTCUSD,63403.64,63403.64,63385.78,63385.78,0.01018
2024-09-24 02:38:00,BINANCE:BTCUSD,63385.27,63390.02,63381.58,63384.35,0.02402
2024-09-24 02:39:00,BINANCE:BTCUSD,63372.45,63379.63,63367.45,63374.32,0.02606
2024-09-24 02:40:00,BINANCE:BTCUSD,63378.94,63427.71,63378.71,63427.71,0.01846
2024-09-24 02:41:00,BINANCE:BTCUSD,63427.57,63427.57,63427.57,63427.57,0.00067
2024-09-24 02:43:00,BINANCE:BTCUSD,63418.5,63433.84,63418.5,63433.84,0.00913
2024-09-24 02:44:00,BINANCE:BTCUSD,63418.5,63418.5,63408.85,63415.52,0.00297
2024-09-24 02:45:00,BINANCE:BTCUSD,63419.97,63419.97,63419.97,63419.97,0.00012
2024-09-24 02:46:00,BINANCE:BTCUSD,63386.74,63386.74,63385.03,63385.03,0.00583
2024-09-24 02:47:00,BINANCE:BTCUSD,63369.08,63369.71,63186.34,63186.34,2.34778
2024-09-24 02:48:00,BINANCE:BTCUSD,63224.25,63234.67,63194.29,63215.02,0.22935
2024-09-24 02:49:00,BINANCE:BTCUSD,63195.95,63200.26,63175.47,63175.47,0.01557
2024-09-24 02:50:00,BINANCE:BTCUSD,63165.01,63165.01,63132.6,63140.41,0.04794
2024-09-24 02:51:00,BINANCE:BTCUSD,63165.46,63278.06,63165.46,63246.43,5.17326
2024-09-24 02:52:00,BINANCE:BTCUSD,63240.41,63625.93,63240.41,63449.58,2.4418
2024-09-24 02:53:00,BINANCE:BTCUSD,63459.9,63512.01,63459.9,63508.28,0.32401
2024-09-24 02:54:00,BINANCE:BTCUSD,63492.63,63493.89,63321.37,63395.77,1.65844
2024-09-24 02:55:00,BINANCE:BTCUSD,63379.76,63458.3,63379.73,63452.57,0.16387
2024-09-24 02:56:00,BINANCE:BTCUSD,63480.39,63480.39,63448.24,63473.41,0.05723
2024-09-24 02:57:00,BINANCE:BTCUSD,63446.68,63460.79,63395.99,63423.49,0.19393
2024-09-24 02:58:00,BINANCE:BTCUSD,63458.07,63458.07,63392.56,63411.95,0.11688
2024-09-24 03:00:00,BINANCE:BTCUSD,63398.54,63410.56,63395.53,63395.53,0.03544
2024-09-24 03:01:00,BINANCE:BTCUSD,63410.56,63485.39,63391.77,63461.48,0.24231
2024-09-24 03:02:00,BINANCE:BTCUSD,63497.33,63497.33,63453.64,63453.64,0.03861
2024-09-24 03:03:00,BINANCE:BTCUSD,63476.64,63477.7,63443.35,63443.35,0.00522
2024-09-24 03:04:00,BINANCE:BTCUSD,63474.32,63480.47,63442.39,63442.39,0.00179
2024-09-24 03:05:00,BINANCE:BTCUSD,63446.8,63446.8,63444.18,63446.77,0.00432
2024-09-24 03:06:00,BINANCE:BTCUSD,63446.77,63476.89,63431.01,63431.01,0.03386
2024-09-24 03:07:00,BINANCE:BTCUSD,63455.71,63455.71,63418.83,63418.83,0.0206
2024-09-24 03:08:00,BINANCE:BTCUSD,63418.27,63418.27,63399.68,63399.68,0.00316
2024-09-24 03:09:00,BINANCE:BTCUSD,63422.14,63422.14,63399.67,63399.67,0.02508
2024-09-24 03:10:00,BINANCE:BTCUSD,63363.33,63428.03,63363.33,63428.03,0.0065
2024-09-24 03:11:00,BINANCE:BTCUSD,63432.6,63432.6,63410.66,63410.66,0.00814
2024-09-24 03:12:00,BINANCE:BTCUSD,63402.77,63402.77,63369.24,63369.24,0.05034
2024-09-24 03:13:00,BINANCE:BTCUSD,63355.81,63355.81,63337.26,63337.26,0.02682
2024-09-24 03:14:00,BINANCE:BTCUSD,63315.87,63319.51,63310.37,63319.51,0.04763
2024-09-24 03:15:00,BINANCE:BTCUSD,63317.71,63317.71,63284.28,63284.28,0.02906
2024-09-24 03:16:00,BINANCE:BTCUSD,63293.12,63302.89,63276.14,63276.14,0.00882
2024-09-24 03:17:00,BINANCE:BTCUSD,63282.34,63353.81,63281.05,63281.05,1.04793
2024-09-24 03:18:00,BINANCE:BTCUSD,63274.51,63300.98,63257.77,63292.9,0.03009
2024-09-24 03:19:00,BINANCE:BTCUSD,63292.15,63302.05,63292.04,63302.05,0.00944
2024-09-24 03:20:00,BINANCE:BTCUSD,63306.56,63358.02,63306.51,63351.78,0.03125
2024-09-24 03:21:00,BINANCE:BTCUSD,63336.95,63350.07,63336.95,63350.07,0.00118
2024-09-24 03:22:00,BINANCE:BTCUSD,63361.24,63361.24,63361.24,63361.24,0.00018
2024-09-24 03:23:00,BINANCE:BTCUSD,63377.68,63394.82,63377.68,63394.57,0.02133
2024-09-24 03:25:00,BINANCE:BTCUSD,63409.2,63409.27,63409.2,63409.27,0.00712
2024-09-24 03:26:00,BINANCE:BTCUSD,63412.56,63412.56,63404.31,63404.31,0.00533
2024-09-24 03:27:00,BINANCE:BTCUSD,63416.19,63422.32,63416.18,63422.32,0.00137
2024-09-24 03:28:00,BINANCE:BTCUSD,63412.13,63412.13,63400.17,63400.17,0.02689
2024-09-24 03:29:00,BINANCE:BTCUSD,63405.7,63427.37,63400.25,63427.37,0.06642
2024-09-24 03:30:00,BINANCE:BTCUSD,63384.64,63402.71,63365.22,63398.21,0.18574
2024-09-24 03:31:00,BINANCE:BTCUSD,63370.15,63370.15,63361.82,63361.82,0.00123
2024-09-24 03:32:00,BINANCE:BTCUSD,63359.6,63390.65,63343.93,63343.93,0.09101
2024-09-24 03:33:00,BINANCE:BTCUSD,63359.49,63373.58,63359.49,63373.58,0.02292
2024-09-24 03:34:00,BINANCE:BTCUSD,63361.25,63361.25,63296.42,63296.42,0.08967
2024-09-24 03:35:00,BINANCE:BTCUSD,63264.57,63300.31,63250.24,63300.31,0.24775
2024-09-24 03:37:00,BINANCE:BTCUSD,63340.84,63340.84,63289.55,63289.56,0.03617
2024-09-24 03:38:00,BINANCE:BTCUSD,63273.54,63273.54,63265.38,63265.38,0.01498
2024-09-24 03:39:00,BINANCE:BTCUSD,63276.15,63276.15,63244.33,63267.14,0.26013
2024-09-24 03:40:00,BINANCE:BTCUSD,63262.46,63309.12,63262.46,63309.12,0.00103
2024-09-24 03:41:00,BINANCE:BTCUSD,63306.4,63306.4,63300.29,63300.29,0.00213
2024-09-24 03:42:00,BINANCE:BTCUSD,63300.93,63305.92,63297.74,63297.92,0.01993
2024-09-24 03:43:00,BINANCE:BTCUSD,63297.92,63320.42,63297.92,63320.42,0.01159
2024-09-24 03:44:00,BINANCE:BTCUSD,63325.66,63325.66,63325.66,63325.66,0.00016
2024-09-24 03:45:00,BINANCE:BTCUSD,63328.64,63328.65,63312.49,63312.49,0.00296
2024-09-24 03:46:00,BINANCE:BTCUSD,63295.97,63315.44,63295.97,63308.69,0.01087
2024-09-24 03:47:00,BINANCE:BTCUSD,63368.09,63368.1,63368.09,63368.1,0.00153
2024-09-24 03:48:00,BINANCE:BTCUSD,63347.83,63373.2,63342.62,63372.31,0.01069
2024-09-24 03:49:00,BINANCE:BTCUSD,63372.64,63372.64,63344.35,63344.35,0.03009
2024-09-24 03:50:00,BINANCE:BTCUSD,63328.34,63337.28,63328.34,63331.55,0.02503
2024-09-24 03:51:00,BINANCE:BTCUSD,63341.25,63347.56,63341.25,63343.0,0.00646
2024-09-24 03:52:00,BINANCE:BTCUSD,63343.55,63355.52,63334.44,63348.43,0.01183
2024-09-24 03:53:00,BINANCE:BTCUSD,63357.87,63367.9,63357.87,63367.9,0.00261
2024-09-24 03:54:00,BINANCE:BTCUSD,63367.66,63368.08,63365.38,63365.38,0.02151
2024-09-24 03:55:00,BINANCE:BTCUSD,63346.88,63346.92,63332.39,63339.6,0.04249
2024-09-24 03:57:00,BINANCE:BTCUSD,63324.73,63326.45,63324.73,63326.45,0.00143
2024-09-24 03:58:00,BINANCE:BTCUSD,63326.42,63329.8,63324.49,63329.55,0.00405
2024-09-24 03:59:00,BINANCE:BTCUSD,63338.97,63338.97,63338.97,63338.97,0.0007
2024-09-24 04:00:00,BINANCE:BTCUSD,63327.75,63370.03,63322.04,63370.03,0.02915
2024-09-24 04:01:00,BINANCE:BTCUSD,63363.63,63369.45,63356.46,63369.45,0.13606
2024-09-24 04:02:00,BINANCE:BTCUSD,63364.39,63364.69,63343.63,63349.61,0.01268
2024-09-24 04:03:00,BINANCE:BTCUSD,63357.61,63357.61,63357.61,63357.61,0.00018
2024-09-24 04:04:00,BINANCE:BTCUSD,63345.45,63345.45,63345.45,63345.45,0.00015
2024-09-24 04:05:00,BINANCE:BTCUSD,63354.0,63354.0,63326.47,63337.03,0.01793
2024-09-24 04:06:00,BINANCE:BTCUSD,63323.18,63323.18,63318.3,63318.3,0.00356
2024-09-24 04:08:00,BINANCE:BTCUSD,63329.83,63329.83,63294.41,63308.17,0.02383
2024-09-24 04:09:00,BINANCE:BTCUSD,63307.0,63307.03,63301.14,63301.14,0.02277
2024-09-24 04:10:00,BINANCE:BTCUSD,63288.82,63288.82,63271.78,63271.79,0.08376
2024-09-24 04:11:00,BINANCE:BTCUSD,63299.47,63305.7,63280.73,63305.7,0.01498
2024-09-24 04:13:00,BINANCE:BTCUSD,63288.64,63288.64,63288.64,63288.64,0.00314
2024-09-24 04:14:00,BINANCE:BTCUSD,63263.86,63263.86,63263.86,63263.86,0.00019
2024-09-24 04:15:00,BINANCE:BTCUSD,63258.6,63267.07,63258.6,63264.11,0.01487
2024-09-24 04:16:00,BINANCE:BTCUSD,63263.54,63264.11,63263.54,63264.1,0.95194
2024-09-24 04:17:00,BINANCE:BTCUSD,63245.09,63245.09,63237.46,63237.47,0.0056
2024-09-24 04:18:00,BINANCE:BTCUSD,63263.54,63305.13,63263.54,63305.13,0.1319
2024-09-24 04:19:00,BINANCE:BTCUSD,63304.56,63335.08,63304.56,63335.08,0.00476
2024-09-24 04:20:00,BINANCE:BTCUSD,63332.65,63351.63,63316.89,63316.89,0.1205
2024-09-24 04:22:00,BINANCE:BTCUSD,63292.56,63318.78,63292.56,63318.78,0.08784
2024-09-24 04:25:00,BINANCE:BTCUSD,63305.24,63305.24,63305.24,63305.24,0.00088
2024-09-24 04:26:00,BINANCE:BTCUSD,63285.27,63285.27,63270.16,63270.16,0.00437
2024-09-24 04:28:00,BINANCE:BTCUSD,63275.09,63281.41,63266.47,63266.47,0.15721
2024-09-24 04:29:00,BINANCE:BTCUSD,63251.04,63260.94,63251.03,63260.94,0.01756
2024-09-24 04:31:00,BINANCE:BTCUSD,63270.31,63279.71,63270.31,63279.71,0.00199
2024-09-24 04:32:00,BINANCE:BTCUSD,63296.14,63304.22,63296.14,63304.22,0.002
2024-09-24 04:33:00,BINANCE:BTCUSD,63322.06,63322.06,63312.52,63312.78,0.01047
2024-09-24 04:34:00,BINANCE:BTCUSD,63303.86,63318.08,63303.86,63318.07,0.03679
2024-09-24 04:37:00,BINANCE:BTCUSD,63284.98,63289.16,63284.98,63289.16,0.0011
2024-09-24 04:39:00,BINANCE:BTCUSD,63300.96,63329.38,63300.95,63323.48,0.02271
2024-09-24 04:40:00,BINANCE:BTCUSD,63321.37,63330.4,63321.37,63330.4,0.00392
2024-09-24 04:41:00,BINANCE:BTCUSD,63330.42,63364.32,63330.42,63346.81,0.02027
2024-09-24 04:42:00,BINANCE:BTCUSD,63349.08,63359.39,63349.08,63359.39,0.01861
2024-09-24 04:43:00,BINANCE:BTCUSD,63379.82,63396.29,63379.82,63394.57,0.06949
2024-09-24 04:44:00,BINANCE:BTCUSD,63392.84,63421.09,63392.84,63421.09,0.08287
2024-09-24 04:45:00,BINANCE:BTCUSD,63414.37,63416.04,63414.37,63416.04,0.00882
2024-09-24 04:46:00,BINANCE:BTCUSD,63398.69,63421.1,63398.69,63421.1,0.0164
2024-09-24 04:47:00,BINANCE:BTCUSD,63418.15,63418.15,63418.11,63418.11,0.00854
2024-09-24 04:48:00,BINANCE:BTCUSD,63418.18,63424.54,63418.18,63424.54,0.00551
2024-09-24 04:49:00,BINANCE:BTCUSD,63419.37,63423.4,63419.14,63423.4,0.01095
2024-09-24 04:51:00,BINANCE:BTCUSD,63355.7,63355.7,63344.72,63345.29,0.00742
2024-09-24 04:52:00,BINANCE:BTCUSD,63331.06,63339.7,63318.4,63339.7,0.01532
2024-09-24 04:53:00,BINANCE:BTCUSD,63344.59,63352.72,63293.24,63293.24,0.10428
2024-09-24 04:54:00,BINANCE:BTCUSD,63284.33,63284.33,63264.07,63264.07,0.07505
2024-09-24 04:55:00,BINANCE:BTCUSD,63246.44,63246.45,63231.51,63231.51,0.00522
2024-09-24 04:56:00,BINANCE:BTCUSD,63237.27,63292.55,63216.55,63291.84,0.05507
2024-09-24 04:57:00,BINANCE:BTCUSD,63285.68,63298.57,63285.68,63298.57,0.00466
2024-09-24 04:58:00,BINANCE:BTCUSD,63308.44,63317.53,63308.44,63317.53,0.01759
2024-09-24 04:59:00,BINANCE:BTCUSD,63302.05,63302.05,63276.39,63276.39,0.00297
2024-09-24 05:00:00,BINANCE:BTCUSD,63277.28,63293.3,63276.77,63293.3,0.01577
2024-09-24 05:02:00,BINANCE:BTCUSD,63326.47,63354.55,63326.47,63354.55,0.01433
2024-09-24 05:03:00,BINANCE:BTCUSD,63358.27,63358.27,63333.46,63333.46,0.06401
2024-09-24 05:04:00,BINANCE:BTCUSD,63355.68,63367.0,63355.68,63367.0,0.00319
2024-09-24 05:05:00,BINANCE:BTCUSD,63395.47,63395.47,63390.15,63390.15,0.00162
2024-09-24 05:06:00,BINANCE:BTCUSD,63402.09,63428.28,63402.09,63428.28,0.01046
2024-09-24 05:08:00,BINANCE:BTCUSD,63411.05,63432.44,63411.05,63432.44,0.04014
2024-09-24 05:09:00,BINANCE:BTCUSD,63395.78,63395.8,63395.78,63395.8,0.00302
2024-09-24 05:10:00,BINANCE:BTCUSD,63384.26,63384.26,63384.26,63384.26,0.00045
2024-09-24 05:11:00,BINANCE:BTCUSD,63389.63,63389.63,63389.63,63389.63,0.01172
2024-09-24 05:12:00,BINANCE:BTCUSD,63429.54,63429.54,63429.54,63429.54,0.00106
2024-09-24 05:13:00,BINANCE:BTCUSD,63421.76,63421.76,63421.76,63421.76,0.00137
2024-09-24 05:14:00,BINANCE:BTCUSD,63413.74,63419.55,63413.74,63419.55,0.05362
2024-09-24 05:15:00,BINANCE:BTCUSD,63413.19,63419.86,63413.19,63419.86,0.04522
2024-09-24 05:16:00,BINANCE:BTCUSD,63434.16,63434.16,63433.02,63433.02,0.01157
2024-09-24 05:17:00,BINANCE:BTCUSD,63431.9,63444.04,63431.9,63444.04,0.04143
2024-09-24 05:18:00,BINANCE:BTCUSD,63429.93,63429.93,63404.09,63404.09,0.11624
2024-09-24 05:19:00,BINANCE:BTCUSD,63391.72,63391.72,63348.06,63348.06,0.11414
2024-09-24 05:20:00,BINANCE:BTCUSD,63354.11,63364.74,63354.11,63364.74,0.0056
2024-09-24 05:21:00,BINANCE:BTCUSD,63344.81,63364.58,63344.81,63364.58,0.06809
2024-09-24 05:24:00,BINANCE:BTCUSD,63367.5,63367.56,63367.5,63367.56,0.00469
2024-09-24 05:25:00,BINANCE:BTCUSD,63371.64,63374.83,63371.64,63374.61,0.00781
2024-09-24 05:26:00,BINANCE:BTCUSD,63357.07,63357.07,63348.88,63348.88,0.02816
2024-09-24 05:32:00,BINANCE:BTCUSD,63414.54,63414.55,63414.54,63414.55,0.00406
2024-09-24 05:33:00,BINANCE:BTCUSD,63415.63,63415.63,63380.52,63380.53,0.00424
2024-09-24 05:34:00,BINANCE:BTCUSD,63390.41,63390.41,63372.11,63372.11,0.01027
2024-09-24 05:37:00,BINANCE:BTCUSD,63391.66,63391.66,63255.31,63267.71,1.03534
2024-09-24 05:38:00,BINANCE:BTCUSD,63333.52,63333.52,63306.58,63306.58,0.00402
2024-09-24 05:39:00,BINANCE:BTCUSD,63284.22,63284.22,63265.35,63268.31,0.09458
2024-09-24 05:40:00,BINANCE:BTCUSD,63259.56,63259.56,63259.56,63259.56,0.00219
2024-09-24 05:41:00,BINANCE:BTCUSD,63273.48,63273.48,63266.1,63268.84,0.03638
2024-09-24 05:42:00,BINANCE:BTCUSD,63286.38,63293.62,63286.38,63293.62,0.00868
2024-09-24 05:43:00,BINANCE:BTCUSD,63306.87,63306.87,63306.87,63306.87,8e-05
2024-09-24 05:44:00,BINANCE:BTCUSD,63301.58,63301.58,63301.58,63301.58,0.0002
2024-09-24 05:45:00,BINANCE:BTCUSD,63294.71,63297.88,63294.71,63295.61,0.00322
2024-09-24 05:46:00,BINANCE:BTCUSD,63303.33,63307.88,63295.83,63295.86,0.01296
2024-09-24 05:47:00,BINANCE:BTCUSD,63299.22,63308.7,63299.22,63308.7,0.0254
2024-09-24 05:48:00,BINANCE:BTCUSD,63320.66,63320.66,63305.94,63305.94,0.0024
2024-09-24 05:49:00,BINANCE:BTCUSD,63340.41,63340.42,63340.41,63340.42,0.00257
2024-09-24 05:50:00,BINANCE:BTCUSD,63371.56,63371.56,63364.41,63364.41,0.02174
2024-09-24 05:51:00,BINANCE:BTCUSD,63277.62,63277.62,63277.62,63277.62,0.01402
2024-09-24 05:53:00,BINANCE:BTCUSD,63262.58,63285.39,63262.58,63285.39,0.19153
2024-09-24 05:56:00,BINANCE:BTCUSD,63317.48,63324.15,63305.23,63305.23,0.00629
2024-09-24 05:58:00,BINANCE:BTCUSD,63317.7,63324.06,63317.7,63324.06,0.00473
2024-09-24 05:59:00,BINANCE:BTCUSD,63340.93,63340.93,63340.93,63340.93,0.00482
2024-09-24 06:00:00,BINANCE:BTCUSD,63326.7,63327.84,63317.84,63318.75,0.01892
2024-09-24 06:01:00,BINANCE:BTCUSD,63344.28,63344.29,63344.28,63344.29,0.00479
2024-09-24 06:02:00,BINANCE:BTCUSD,63346.17,63347.12,63336.16,63345.59,0.11322
2024-09-24 06:05:00,BINANCE:BTCUSD,63347.18,63347.21,63347.18,63347.21,0.00894
2024-09-24 06:06:00,BINANCE:BTCUSD,63336.24,63337.64,63317.52,63317.52,0.0498
2024-09-24 06:07:00,BINANCE:BTCUSD,63220.25,63228.82,63199.0,63200.14,0.09917
2024-09-24 06:08:00,BINANCE:BTCUSD,63194.68,63194.68,63150.55,63175.83,0.10741
2024-09-24 06:09:00,BINANCE:BTCUSD,63190.44,63190.74,63142.36,63142.36,0.05088
2024-09-24 06:10:00,BINANCE:BTCUSD,63133.18,63133.18,62919.01,62919.01,0.92077
2024-09-24 06:11:00,BINANCE:BTCUSD,62902.25,62942.92,62862.22,62862.22,3.66353
2024-09-24 06:12:00,BINANCE:BTCUSD,62862.22,63139.05,62816.92,63109.84,3.74144
2024-09-24 06:13:00,BINANCE:BTCUSD,63124.11,63301.52,63118.36,63239.23,0.80792
2024-09-24 06:14:00,BINANCE:BTCUSD,63247.93,63258.67,63247.93,63258.67,0.04523
2024-09-24 06:15:00,BINANCE:BTCUSD,63254.29,63254.29,62926.74,63074.63,1.89088
2024-09-24 06:16:00,BINANCE:BTCUSD,63055.7,63087.62,63039.37,63087.61,0.04562
2024-09-24 06:18:00,BINANCE:BTCUSD,63040.54,63040.54,63022.67,63022.67,0.00711
2024-09-24 06:19:00,BINANCE:BTCUSD,63009.3,63009.3,62967.23,62979.33,0.12467
2024-09-24 06:20:00,BINANCE:BTCUSD,63012.84,63060.82,63012.84,63032.29,0.36122
2024-09-24 06:22:00,BINANCE:BTCUSD,63085.41,63090.6,63082.22,63082.22,0.02533
2024-09-24 06:23:00,BINANCE:BTCUSD,63056.88,63056.88,63056.88,63056.88,0.00025
2024-09-24 06:24:00,BINANCE:BTCUSD,63023.64,63027.87,63023.64,63027.87,0.00161
2024-09-24 06:25:00,BINANCE:BTCUSD,63008.08,63008.08,63008.08,63008.08,0.00028
2024-09-24 06:26:00,BINANCE:BTCUSD,63009.21,63035.61,63009.21,63026.86,0.13416
2024-09-24 06:27:00,BINANCE:BTCUSD,63003.36,63006.35,63003.36,63006.35,0.00162
2024-09-24 06:28:00,BINANCE:BTCUSD,62986.32,62986.32,62950.91,62950.91,0.03784
2024-09-24 06:29:00,BINANCE:BTCUSD,62932.35,62932.35,62927.67,62927.67,0.0038
2024-09-24 06:30:00,BINANCE:BTCUSD,62926.11,62927.56,62903.02,62903.02,0.03688
2024-09-24 06:31:00,BINANCE:BTCUSD,62897.29,62910.1,62897.29,62910.1,0.00146
2024-09-24 06:32:00,BINANCE:BTCUSD,62900.54,62904.09,62900.54,62904.09,0.00023
2024-09-24 06:33:00,BINANCE:BTCUSD,62887.43,62906.89,62881.75,62906.89,0.04067
2024-09-24 06:34:00,BINANCE:BTCUSD,62947.79,62975.56,62937.38,62973.9,0.18462
2024-09-24 06:35:00,BINANCE:BTCUSD,63014.79,63026.43,63014.79,63026.43,0.03594
2024-09-24 06:36:00,BINANCE:BTCUSD,63015.44,63015.44,63014.14,63014.14,0.0393
2024-09-24 06:37:00,BINANCE:BTCUSD,63029.91,63102.15,63029.91,63052.65,0.03101
2024-09-24 06:38:00,BINANCE:BTCUSD,63048.09,63091.85,63048.09,63091.85,0.07748
2024-09-24 06:39:00,BINANCE:BTCUSD,63099.7,63099.7,63099.7,63099.7,0.00168
2024-09-24 06:40:00,BINANCE:BTCUSD,63056.62,63056.62,63056.41,63056.41,0.049
2024-09-24 06:42:00,BINANCE:BTCUSD,63039.85,63039.85,63039.85,63039.85,0.00046
2024-09-24 06:44:00,BINANCE:BTCUSD,63048.63,63060.42,63048.63,63060.42,0.00144
2024-09-24 06:45:00,BINANCE:BTCUSD,63053.5,63053.5,63053.5,63053.5,0.00012
2024-09-24 06:46:00,BINANCE:BTCUSD,63096.43,63096.43,63072.42,63072.42,0.00382
2024-09-24 06:47:00,BINANCE:BTCUSD,63110.63,63236.0,63110.63,63236.0,0.23744
2024-09-24 06:48:00,BINANCE:BTCUSD,63257.0,63271.87,63250.24,63250.24,0.02293
2024-09-24 06:49:00,BINANCE:BTCUSD,63255.92,63255.92,63255.92,63255.92,0.00132
2024-09-24 06:50:00,BINANCE:BTCUSD,63177.83,63179.94,63177.83,63178.81,0.00027
2024-09-24 06:52:00,BINANCE:BTCUSD,63146.8,63146.81,63121.39,63134.16,0.00844
2024-09-24 06:54:00,BINANCE:BTCUSD,63121.38,63121.38,62990.46,63005.34,0.11611
2024-09-24 06:55:00,BINANCE:BTCUSD,62990.45,62990.45,62879.1,62927.68,0.06425
2024-09-24 06:56:00,BINANCE:BTCUSD,62933.57,62933.57,62875.64,62876.78,0.11081
2024-09-24 06:57:00,BINANCE:BTCUSD,62873.94,62873.94,62859.69,62870.07,0.00641
2024-09-24 06:58:00,BINANCE:BTCUSD,62946.88,62946.88,62943.08,62943.08,0.00428
2024-09-24 06:59:00,BINANCE:BTCUSD,62912.66,62912.66,62912.66,62912.66,0.00133
2024-09-24 07:00:00,BINANCE:BTCUSD,62958.94,62959.02,62873.23,62877.21,0.54674
2024-09-24 07:01:00,BINANCE:BTCUSD,62871.57,62898.52,62871.57,62885.71,0.0642
2024-09-24 07:02:00,BINANCE:BTCUSD,62886.51,62886.51,62876.0,62876.0,0.00386
2024-09-24 07:03:00,BINANCE:BTCUSD,62876.55,62876.55,62814.08,62864.12,0.14308
2024-09-24 07:04:00,BINANCE:BTCUSD,62895.47,62895.47,62855.26,62855.26,0.00044
2024-09-24 07:05:00,BINANCE:BTCUSD,62901.46,62934.15,62901.46,62901.65,0.25128
2024-09-24 07:06:00,BINANCE:BTCUSD,62916.15,62916.15,62914.81,62914.82,0.03683
2024-09-24 07:07:00,BINANCE:BTCUSD,62978.96,62998.9,62978.96,62998.9,0.00127
